tair_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol_annot	symbol	change	change_labeled
AT2G24170	312.155047579226	0.861567927626403	0.143906861490932	5.98698296036909	2.13769168036546e-09	1.10304675268039e-08		AT2G24170	Up-regulated	Up-regulated (16804)
AT2G41410	2241.81140069161	0.529102209719972	0.13390993987103	3.95117950340025	7.77669660657708e-05	0.000152788513529066		AT2G41410	Up-regulated	Up-regulated (16804)
AT2G41700	985.785728209881	0.741577870649453	0.0984589359121137	7.53184933169905	5.00266646498913e-14	7.32865588004131e-13	ABCA1	ABCA1	Up-regulated	Up-regulated (16804)
AT2G17590	11.3705882915352	-0.017778434556456	0.498777753279188	-0.0356440006387065	0.971566223160093	0.973610424735465		AT2G17590	NotSig	NotSig
AT2G31110	260.618610901582	0.633798222440848	0.143393945574757	4.41997896006302	9.87105113822038e-06	2.34143070779191e-05	TBL40	TBL40	Up-regulated	Up-regulated (16804)
AT2G32250	409.664931877029	0.587487092278114	0.133875135177001	4.38832118825782	1.14228995186289e-05	2.67208431914928e-05	FRS2	FRS2	Up-regulated	Up-regulated (16804)
AT2G34925	43.3823045791939	0.61467844543897	0.265359078728581	2.31640254550207	0.0205362999047726	0.0259795800883157	CLE42	CLE42	Up-regulated	Up-regulated (16804)
AT2G20590	136.11460115196	0.952037928151271	0.18960236280556	5.02123451450654	5.13404293737769e-07	1.60895484862272e-06	RTN17	RTN17	Up-regulated	Up-regulated (16804)
AT2G26590	1144.48774254081	0.535318010413611	0.134063874835064	3.99300714731842	6.52406011678854e-05	0.000130138064860065	RPN13	RPN13	Up-regulated	Up-regulated (16804)
AT2G19880	870.495727862912	0.512915916840886	0.128001453925573	4.00711008438327	6.14662184649854e-05	0.000123329886760351	GCS	GCS	Up-regulated	Up-regulated (16804)
AT2G07340	694.783173772506	0.478009210526257	0.161183638041535	2.96561869637836	0.00302074753847947	0.00436806535254251	PFD1	PFD1	Up-regulated	Up-regulated (16804)
AT2G43060	432.647545357508	0.73795986835581	0.163017344498454	4.5268794595216	5.9861062108817e-06	1.49015990274532e-05	AtIBH1	AtIBH1	Up-regulated	Up-regulated (16804)
AT2G16430	447.470311671063	0.902711156278778	0.11933764456195	7.5643453462848	3.89822815772775e-14	5.82742428250105e-13	ATPAP10	ATPAP10	Up-regulated	Up-regulated (16804)
AT2G44660	299.980066420496	1.00206224674213	0.131325760600342	7.63035555371091	2.34107139771535e-14	3.66833528884547e-13		AT2G44660	Up-regulated	Up-regulated (16804)
AT2G37430	35.5829634708276	0.554542362773576	0.310033666057507	1.78865208357958	0.0736708642930527	0.0861077103482319	ZAT11	ZAT11	NotSig	NotSig
AT2G07050	3040.7239447052	0.573643799247134	0.094512934811506	6.06947398672143	1.28329875534621e-09	6.92541726205281e-09	CAS1	CAS1	Up-regulated	Up-regulated (16804)
AT2G14095	11.6637886155248	0.576372561363122	0.512999913075051	1.12353344839417	0.261211003063867	0.28300276901804		AT2G14095	NotSig	NotSig
AT2G44510	148.403864379029	0.369657981087898	0.177337256834289	2.08449136795502	0.0371154945951809	0.0453098732318699		AT2G44510	Up-regulated	Up-regulated (16804)
AT2G24300	276.668804028455	0.636236194807317	0.138353463259176	4.59862861268216	4.25281138373695e-06	1.09131157923735e-05	CBP60e	CBP60e	Up-regulated	Up-regulated (16804)
AT2G43080	873.162934886895	0.426239574045823	0.144982998923637	2.93992797231573	0.00328288551586996	0.00471747792345052	AT-P4H-1	AT-P4H-1	Up-regulated	Up-regulated (16804)
AT2G25640	400.684456567551	0.93823922749899	0.139089230015126	6.74559221729072	1.52404100579753e-11	1.25957868437181e-10		AT2G25640	Up-regulated	Up-regulated (16804)
AT2G15042	26.6416545996444	-0.917380521750584	0.349897577509254	-2.62185445318301	0.00874527700731866	0.0117114544634726		AT2G15042	Down-regulated	Down-regulated (85)
AT2G22480	1156.11790911116	0.641463766756825	0.11027574815357	5.81690695821462	5.99464859648604e-09	2.82295707647814e-08	PFK5	PFK5	Up-regulated	Up-regulated (16804)
AT2G38530	1609.88490064176	0.87153601489931	0.0968404317025172	8.9997122026115	2.26310146543926e-19	1.06529723192714e-17	AtLtpI-5	AtLtpI-5	Up-regulated	Up-regulated (16804)
AT2G31560	116.484765479613	0.837814447688968	0.232983230424394	3.59602897669001	0.000323111823933833	0.000558660207189945		AT2G31560	Up-regulated	Up-regulated (16804)
AT2G37130	6516.69625405531	1.14956453466548	0.082586470982465	13.9195260554184	4.8209021716441e-44	4.93660382376356e-41		AT2G37130	Up-regulated	Up-regulated (16804)
AT2G10931	101.870442391225	0.0367642468002214	0.25294158328795	0.145346788465259	0.884437075060331	0.891796134963103		AT2G10931	NotSig	NotSig
AT2G01140	6708.49878104227	0.832544706442771	0.0978515824982904	8.50823957249047	1.76594020012985e-17	5.46321077019022e-16	AtFBA3	AtFBA3	Up-regulated	Up-regulated (16804)
AT2G43360	1737.14756295444	0.569854752987359	0.0933593383976986	6.1038859397209	1.0352017404015e-09	5.71299693975282e-09	BIO2	BIO2	Up-regulated	Up-regulated (16804)
AT2G46230	1082.31264041963	0.556103949450871	0.105212471125708	5.28553263221464	1.25339526137209e-07	4.47282365445208e-07		AT2G46230	Up-regulated	Up-regulated (16804)
AT2G23700	240.485694297551	0.642529787711111	0.149064139003254	4.31042497550055	1.62941103900626e-05	3.68111285538705e-05		AT2G23700	Up-regulated	Up-regulated (16804)
AT2G42650	188.675707919071	0.578466436622311	0.205482673473083	2.81515919004279	0.0048753077334276	0.00681777414684857		AT2G42650	Up-regulated	Up-regulated (16804)
AT2G44520	815.944016109312	0.841703942478407	0.104840644304657	8.02841253085488	9.87419728616721e-16	2.07835108346048e-14	COX10	COX10	Up-regulated	Up-regulated (16804)
AT2G46070	127.049268325064	1.02309148219441	0.193654066175979	5.28308804662377	1.27024303866655e-07	4.52742384822329e-07	ATMPK12	ATMPK12	Up-regulated	Up-regulated (16804)
AT2G16740	283.874118755999	1.15381699307549	0.140949773823219	8.1860152150554	2.70017611267876e-16	6.46779026756269e-15	UBC29	UBC29	Up-regulated	Up-regulated (16804)
AT2G30010	1825.9134579203	0.525201256298028	0.110140157273324	4.76848108174284	1.8562009995023e-06	5.15527481282983e-06	TBL45	TBL45	Up-regulated	Up-regulated (16804)
AT2G37585	479.852010829239	0.576640627179559	0.114845958176531	5.02099191242934	5.14053241920751e-07	1.61074210442732e-06	GlcAT14C	GlcAT14C	Up-regulated	Up-regulated (16804)
AT2G14460	193.745619373689	0.325733525806159	0.17652423731428	1.84526233202883	0.0649993871098535	0.076553421588924		AT2G14460	NotSig	NotSig
AT2G31810	6400.92786020013	0.4867620512825	0.101590850435218	4.79139655980041	1.6562440299836e-06	4.64464983350187e-06	AHASS1	AHASS1	Up-regulated	Up-regulated (16804)
AT2G39460	9357.2283718642	0.602100307934159	0.100654732645672	5.98183803292881	2.20633608686752e-09	1.13304320609446e-08	ATRPL23A	ATRPL23A	Up-regulated	Up-regulated (16804)
AT2G24400	24.3947153631016	1.15578441150046	0.353141122804834	3.27286837149014	0.00106462043983277	0.00166743855978702	SAUR38	SAUR38	Up-regulated	Up-regulated (16804)
AT2G29070	214.377806793592	0.806273954321839	0.14949180328196	5.39343252687312	6.91242897604681e-08	2.59850487205284e-07		AT2G29070	Up-regulated	Up-regulated (16804)
AT2G23520	443.073923051923	0.503115896160725	0.157630229359403	3.1917475360237	0.00141414879277014	0.00216682382731801		AT2G23520	Up-regulated	Up-regulated (16804)
AT2G45350	29.0022177885594	0.748938053442553	0.341663136903783	2.19203646091168	0.0283768740183	0.0352345325509145	CRR4	CRR4	Up-regulated	Up-regulated (16804)
AT2G27285	710.479312390507	0.585744985890717	0.157370250162371	3.72208206625052	0.000197586778583838	0.00035693545253568		AT2G27285	Up-regulated	Up-regulated (16804)
AT2G03750	667.896876541039	0.692217483602057	0.161057474280978	4.29795317908951	1.72382563669767e-05	3.87742438655336e-05		AT2G03750	Up-regulated	Up-regulated (16804)
AT2G36480	495.713036137653	0.682111728408384	0.119046854826314	5.72977530068786	1.00563755864761e-08	4.53444676378314e-08		AT2G36480	Up-regulated	Up-regulated (16804)
AT2G25590	631.358179442872	0.236392279415968	0.14832834508051	1.59370941061642	0.11100113548553	0.126231509508782		AT2G25590	NotSig	NotSig
AT2G40420	807.636206919929	0.672316397891461	0.101112137811081	6.64921553876768	2.94659232880234e-11	2.29715306029204e-10	AtAvt6D	AtAvt6D	Up-regulated	Up-regulated (16804)
AT2G32650	117.69010708855	1.00133499737916	0.217843116323625	4.59658773835933	4.29466174955603e-06	1.10177467907939e-05		AT2G32650	Up-regulated	Up-regulated (16804)
AT2G28470	1998.60725333694	0.555068790513609	0.0963351906446699	5.76184867439529	8.31975769242965e-09	3.81609490573257e-08	BGAL8	BGAL8	Up-regulated	Up-regulated (16804)
AT2G01690	912.085454722458	0.778132938530983	0.102569097728265	7.58642667007254	3.28848318290132e-14	4.98875078413474e-13	VAC1	VAC1	Up-regulated	Up-regulated (16804)
AT2G33040	10151.905150343	0.68324158045652	0.100324520130612	6.81031496155687	9.73852987643127e-12	8.39062229151504e-11	ATP3	ATP3	Up-regulated	Up-regulated (16804)
